start_ms	end_ms	length_ms	x	y
785102	785418	316	451.1	378.2
785435	786565	1130	484.3	384.5
786788	787092	304	528.1	341.4
787140	787386	246	183.7	477.0
787420	787712	292	69.9	481.3
787746	787921	175	6.1	375.8
787943	788116	173	35.1	436.2
788291	788322	31	-93.4	1322.9
788847	788999	152	72.2	498.7
789024	789399	375	58.5	554.2
789414	789544	130	43.1	570.7
789615	789728	113	742.4	314.1
789768	790208	440	869.9	299.5
790270	790519	249	279.2	456.1
790560	790779	219	62.5	507.7
790800	791396	596	19.3	537.2
791410	792076	666	54.0	540.2
792128	792357	229	412.9	346.1
792405	792614	209	129.4	307.4
792638	793001	363	84.7	303.0
793019	793449	430	81.1	356.3
793471	794382	911	92.6	428.4
794587	795093	506	109.3	407.2
795141	797157	2016	487.5	410.0
797164	797491	327	498.6	379.6
