start_ms	end_ms	length_ms	x	y
6887695	6887995	300	548.0	392.8
6888016	6888293	277	498.6	419.5
6888301	6888453	152	507.0	414.0
6888686	6888808	122	489.2	345.6
6888815	6890449	1634	501.9	391.5
6890472	6890604	132	471.2	375.5
6890637	6890998	361	455.8	269.3
6891021	6891155	134	527.0	256.0
6891183	6891392	209	436.8	261.6
6891421	6891612	191	538.4	250.3
6891641	6892255	614	470.5	378.7
6892271	6892470	199	477.5	433.1
6892492	6892793	301	481.2	380.1
6892811	6893058	247	483.3	432.0
6893097	6893196	99	707.6	467.2
6893237	6893427	190	472.3	435.6
6893562	6893633	71	525.7	324.6
6893691	6893822	131	927.2	183.3
6893839	6893960	121	909.4	178.3
6894005	6894227	222	722.6	471.6
6894294	6894562	268	80.7	196.4
6894607	6894861	254	-72.6	67.3
6894944	6895197	253	881.6	357.9
6895235	6895393	158	910.8	225.0
6895577	6895734	157	581.5	414.7
6895784	6895920	136	155.3	252.3
6895939	6896056	117	155.1	218.6
6896083	6896213	130	261.9	241.8
6896250	6896438	188	361.7	192.4
6896465	6896656	191	452.5	205.4
6896684	6896917	233	550.7	210.9
6896942	6897086	144	629.4	215.8
6897106	6897189	83	668.7	219.1
6897253	6897377	124	84.4	449.7
6897400	6897505	105	143.6	517.1
6897811	6898153	342	136.5	473.1
6898194	6898346	152	286.7	199.3
6898392	6898576	184	119.1	550.3
6898597	6898929	332	138.2	633.9
6899131	6899636	505	74.3	439.3
6899953	6900197	244	128.6	442.0
6900220	6900376	156	186.9	461.0
6900403	6900607	204	79.4	449.7
6900834	6901002	168	118.5	417.1
6901023	6901183	160	164.4	461.2
6901228	6901384	156	155.2	164.3
6901414	6901566	152	296.0	234.6
6901598	6901804	206	416.3	181.4
6901833	6901945	112	523.4	189.9
6902090	6902161	71	613.5	140.1
6902215	6902739	524	50.4	443.4
6902771	6902963	192	168.8	486.9
6903016	6903197	181	466.6	392.8
6903421	6903467	46	504.1	339.1
6903644	6903708	64	453.8	338.2
6903884	6904023	139	540.4	312.4
6904049	6904288	239	449.5	335.0
6904314	6904462	148	557.7	346.8
6904489	6904597	108	453.8	372.4
6904836	6904933	97	496.4	324.9
6904952	6905273	321	456.3	360.4
6905279	6905589	310	439.3	384.9
6905778	6905912	134	460.6	362.1
6905925	6906211	286	451.9	370.5
6906238	6906569	331	546.2	381.2
