start_ms	end_ms	length_ms	x	y
7309928	7310092	164	449.2	436.7
7310115	7310242	127	523.7	435.5
7310491	7310599	108	490.1	357.3
7310606	7312067	1461	496.4	396.3
7312241	7312504	263	491.7	362.1
7312544	7312834	290	739.2	505.0
7312888	7313239	351	165.6	556.4
7313262	7313522	260	211.5	488.6
7313578	7313884	306	665.6	516.2
7313917	7314114	197	802.3	564.6
7314139	7314442	303	822.8	683.9
7314466	7314709	243	744.5	707.0
7314754	7315107	353	689.3	394.7
7315159	7315686	527	377.8	677.1
7315720	7315904	184	345.0	520.2
7315953	7316092	139	741.7	399.9
7316247	7316487	240	767.4	361.4
7316539	7316740	201	217.4	510.4
7316772	7317017	245	85.1	467.7
7317074	7317391	317	433.5	429.7
7317434	7317542	108	678.9	610.1
7317588	7317704	116	293.9	421.7
7317743	7317923	180	121.7	584.7
7317946	7318142	196	92.0	630.5
7318154	7318297	143	78.3	642.3
7318305	7318973	668	62.8	643.1
7319021	7319154	133	509.6	450.1
7319178	7319343	165	455.9	465.3
7319495	7319680	185	484.8	386.2
7319703	7319863	160	549.8	396.2
7319891	7320206	315	462.4	420.7
7320231	7320393	162	544.5	433.8
7320421	7320917	496	456.7	443.8
7320923	7321064	141	446.8	443.0
7321250	7321432	182	480.3	372.1
7321456	7322052	596	554.4	393.8
7322081	7322328	247	454.6	416.4
