start_ms	end_ms	length_ms	x	y
7480184	7480558	374	469.9	424.4
7480580	7480709	129	528.8	418.9
7480960	7481163	203	489.2	323.4
7481173	7481723	550	510.8	362.4
7481904	7482008	104	527.5	375.2
7482019	7482230	211	506.1	354.6
7482239	7482365	126	519.9	361.2
7482425	7482586	161	539.2	886.2
7482610	7482781	171	595.6	982.4
7482800	7483131	331	562.0	976.8
7483173	7483282	109	364.5	794.2
7483340	7483560	220	641.0	999.1
7483577	7483825	248	603.9	1006.3
7483839	7484231	392	621.2	991.9
7484250	7484293	43	591.3	967.1
7484445	7484556	111	522.0	376.2
7484572	7484974	402	508.8	356.1
7485048	7485199	151	1063.6	1326.8
7485558	7485824	266	506.9	399.9
7485837	7486940	1103	523.9	404.9
7487093	7487303	210	514.2	351.8
7487334	7487527	193	407.7	365.7
7487559	7487711	152	273.8	366.9
7487738	7487811	73	333.5	491.1
7488037	7488320	283	351.5	476.9
7488360	7488497	137	515.9	330.4
7488539	7488800	261	276.4	364.1
7488973	7489090	117	464.7	257.3
7489122	7489477	355	438.1	156.7
7489652	7489774	122	422.7	375.0
7489809	7489959	150	281.0	361.2
7489971	7490422	451	254.0	369.4
7490461	7490934	473	446.2	372.8
7490976	7491164	188	221.9	382.4
7491201	7491684	483	430.9	409.0
7491714	7492104	390	396.4	551.6
7492144	7492381	237	669.6	489.3
7492423	7492527	104	352.2	406.9
7492566	7492763	197	125.8	335.0
7492789	7493001	212	148.3	244.1
7493056	7493190	134	96.8	379.4
7493208	7493320	112	95.4	333.4
7493472	7493801	329	98.8	284.1
7493808	7494270	462	73.3	306.6
7494315	7494398	83	485.6	391.0
7494628	7494781	153	464.8	342.6
7494804	7495044	240	535.4	337.7
7495069	7495215	146	455.0	360.5
