start_ms	end_ms	length_ms	x	y
7495238	7495557	319	516.1	379.4
7495800	7496965	1165	509.3	354.8
7496973	7497761	788	513.1	417.1
7497783	7497937	154	580.2	454.9
7497983	7498107	124	212.7	473.6
7498139	7498270	131	108.6	417.9
7498441	7498529	88	115.2	365.1
7498571	7498755	184	294.2	577.0
7498798	7498989	191	616.2	447.9
7499010	7499202	192	579.4	464.0
7499223	7499410	187	614.3	510.2
7499450	7499701	251	357.1	491.0
7499743	7500002	259	115.3	429.1
7500196	7500312	116	274.2	311.0
7500348	7500583	235	463.8	277.1
7500609	7500840	231	563.8	257.2
7500861	7501108	247	590.5	257.4
7501128	7501298	170	549.3	273.1
7501343	7501653	310	901.0	257.8
7501684	7501814	130	966.2	222.7
7501951	7502234	283	782.8	338.1
7502278	7502483	205	417.1	486.1
7502517	7502893	376	591.1	515.9
7502946	7503047	101	122.5	413.9
7503072	7503207	135	97.2	302.6
7503229	7503437	208	142.4	264.4
7503463	7503642	179	243.7	271.3
7503666	7503885	219	160.6	264.1
7503909	7504443	534	239.5	285.8
7504466	7504669	203	176.8	286.8
7504864	7504944	80	199.2	205.1
7504969	7505181	212	129.9	232.0
7505227	7505390	163	467.9	175.2
7505424	7505638	214	621.3	181.5
7505704	7505808	104	99.3	326.4
7506028	7506247	219	94.7	305.7
7506269	7506763	494	127.2	297.3
7506784	7506948	164	116.4	256.2
7507143	7507249	106	128.8	240.9
7507269	7507378	109	84.6	264.7
7507436	7507619	183	457.0	366.3
7507638	7507800	162	432.5	393.7
7507828	7508054	226	534.4	407.7
7508080	7508230	150	449.7	415.1
7508438	7508675	237	480.5	333.0
7508695	7508837	142	440.2	355.4
7508865	7509024	159	541.7	373.3
7509053	7509324	271	442.5	390.9
7509349	7509552	203	544.2	420.4
7509579	7509732	153	452.2	426.0
