start_ms	end_ms	length_ms	x	y
779364	779649	285	580.2	387.8
779673	779875	202	533.2	388.3
780089	780249	160	556.4	329.1
780269	780505	236	529.0	365.4
780585	780955	370	1091.6	31.3
781026	781518	492	611.8	294.4
781567	781947	380	523.0	362.7
782028	782344	316	1092.8	174.6
782544	782851	307	520.6	404.4
782922	783012	90	965.6	389.3
783071	783192	121	553.5	398.4
783211	783562	351	525.0	394.8
783795	783871	76	490.8	409.6
783893	784476	583	515.5	410.1
784495	784877	382	509.8	384.1
785006	785161	155	544.6	367.5
785190	785507	317	510.4	406.6
785538	785875	337	491.1	342.2
785937	786194	257	196.0	285.8
786244	786407	163	467.7	330.1
786470	786601	131	111.9	379.1
786624	786921	297	98.8	435.0
786967	787182	215	195.5	262.0
787219	787672	453	462.9	279.8
787747	787999	252	-84.2	243.1
788197	788370	173	601.8	307.3
788396	788754	358	518.8	313.9
788824	789009	185	966.4	202.1
789065	789237	172	787.8	218.1
789274	789426	152	700.2	232.0
789459	789633	174	823.7	213.0
789707	790052	345	455.1	273.4
790238	790407	169	748.7	-117.6
790471	790676	205	400.4	138.9
790736	790897	161	134.4	318.7
790936	791198	262	93.5	543.6
791241	791391	150	171.3	416.0
791455	791612	157	575.9	157.8
791646	791789	143	408.5	137.7
791815	791985	170	339.5	131.1
792054	792785	731	108.8	691.7
792803	793132	329	91.3	711.4
793191	793382	191	468.6	402.7
793404	793585	181	492.8	370.4
793801	794029	228	579.9	347.5
