start_ms	end_ms	length_ms	x	y
4027930	4028571	641	473.4	383.1
4028611	4028788	177	519.1	363.7
4028801	4029415	614	541.3	369.0
4029450	4029599	149	530.8	357.6
4029611	4030159	548	535.6	363.1
4030223	4030344	121	371.3	286.0
4030398	4030522	124	177.3	246.1
4030549	4030582	33	94.9	258.1
4030860	4031071	211	453.5	116.9
4031095	4031280	185	496.9	110.6
4031348	4031532	184	975.4	166.5
4031565	4031704	139	964.4	160.7
4031760	4031911	151	1049.5	82.8
4031978	4032173	195	862.9	435.3
4032213	4032345	132	818.9	509.4
4032485	4032593	108	541.4	613.5
4032634	4032812	178	501.8	607.2
4032866	4033000	134	349.6	454.7
4033048	4033261	213	460.2	376.0
4033287	4033429	142	453.2	414.2
4033459	4033651	192	462.6	477.6
4033665	4033970	305	456.7	495.0
4034053	4034184	131	181.0	327.3
4034229	4034320	91	68.1	287.7
4034348	4034426	78	77.6	271.6
4034467	4034643	176	206.1	274.8
4034657	4034847	190	193.8	280.2
4034900	4035098	198	462.9	279.9
4035138	4035345	207	428.3	272.1
4035414	4035863	449	179.6	202.0
4035917	4036988	1071	87.3	184.6
4037026	4037225	199	60.2	187.1
4037244	4037597	353	86.4	200.3
4037666	4037801	135	469.2	350.8
4037820	4038162	342	497.7	378.1
