start_ms	end_ms	length_ms	x	y
1004926	1005245	319	463.0	382.3
1005262	1005410	148	445.3	390.0
1005548	1005786	238	528.4	392.6
1005936	1006325	389	511.9	373.6
1006470	1006616	146	517.6	364.1
1006628	1006665	37	504.6	383.3
1006818	1007173	355	509.7	383.2
1007343	1007504	161	517.4	354.4
1007512	1007637	125	511.1	375.4
1007794	1008555	761	503.9	363.6
1008685	1009351	666	502.4	361.1
1009406	1009509	103	273.4	308.9
1009552	1009748	196	431.6	398.7
1009840	1009868	28	508.3	348.2
1009922	1010093	171	223.2	250.3
1010106	1010149	43	218.4	279.2
1010187	1010390	203	189.7	106.1
1010421	1010513	92	323.3	124.7
1010579	1010746	167	831.8	286.9
1010791	1011071	280	879.0	408.0
1011101	1011302	201	758.5	445.9
1011400	1011673	273	521.6	445.8
1011698	1011732	34	535.9	388.8
1011789	1011897	108	261.7	229.5
1011934	1012150	216	223.7	287.3
1012187	1012378	191	218.4	98.9
1012422	1012612	190	234.6	313.8
1012627	1012806	179	247.3	342.3
1012862	1013220	358	183.5	94.3
1013265	1013501	236	91.0	308.0
1013524	1013598	74	123.0	267.8
1013632	1013844	212	75.1	147.1
1013868	1014006	138	119.3	100.6
1014045	1014355	310	193.6	102.4
1014505	1014644	139	811.3	305.0
1014713	1014985	272	207.6	483.5
1015032	1015254	222	137.7	721.8
1015292	1015359	67	223.4	701.1
1015496	1015642	146	183.6	607.5
1015672	1015802	130	95.7	640.0
1015853	1015977	124	111.8	388.3
1016010	1016203	193	91.4	270.4
1016226	1016381	155	68.7	212.2
1016402	1016888	486	38.2	204.6
1016916	1017101	185	70.2	289.9
1017118	1017279	161	51.4	306.0
1017286	1017459	173	59.1	323.6
1017480	1017748	268	67.3	380.8
1017868	1017974	106	61.4	382.9
1018000	1018288	288	57.7	323.3
1018300	1018783	483	52.1	314.1
1018932	1019420	488	58.1	317.1
1019482	1019597	115	500.2	372.3
1019623	1019803	180	454.0	385.6
