start_ms	end_ms	length_ms	x	y
414769	415878	1109	458.5	379.0
415898	416530	632	489.0	385.2
416745	417332	587	482.5	393.3
417359	417583	224	427.5	395.5
417634	417900	266	301.0	362.6
417911	418124	213	289.9	336.0
418166	418393	227	371.8	232.1
418446	418817	371	494.1	261.2
418892	419082	190	648.1	525.7
419154	419405	251	258.6	458.7
419442	419619	177	298.8	385.5
419641	419831	190	328.0	351.4
419854	420005	151	313.3	420.4
420037	420207	170	258.2	443.1
420231	420331	100	232.4	447.5
420387	420605	218	427.8	505.2
420663	420781	118	349.5	486.1
420839	420995	156	588.8	551.2
421056	421294	238	738.0	573.9
421370	421531	161	298.3	418.8
421551	421756	205	311.4	371.5
421774	421919	145	331.0	346.9
421977	422150	173	473.0	386.9
422198	422382	184	410.8	425.1
422414	422579	165	301.1	389.2
422632	422748	116	129.9	337.7
422773	423473	700	73.8	291.2
