start_ms	end_ms	length_ms	x	y
3379856	3380120	264	441.1	370.6
3380156	3381590	1434	511.2	378.2
3381651	3381785	134	411.7	234.9
3381831	3382205	374	464.5	216.4
3382240	3382803	563	445.8	207.7
3382871	3383082	211	564.5	462.2
3383122	3383393	271	672.6	477.1
3383486	3383701	215	425.9	209.0
3383733	3383933	200	456.5	223.9
3383983	3384084	101	500.4	400.1
3384150	3384433	283	986.3	324.7
3384507	3384653	146	680.9	545.1
3384710	3384902	192	485.5	462.6
3384971	3385197	226	162.8	492.4
3385258	3385352	94	148.3	539.4
3385426	3385693	267	-58.0	682.5
3385802	3385980	178	433.1	262.8
3386008	3386361	353	438.3	213.5
3386391	3386544	153	459.9	213.1
3386618	3386809	191	992.0	308.4
3386889	3386981	92	374.0	326.3
3387092	3387389	297	111.8	672.3
3387420	3387800	380	87.2	680.4
3387881	3388000	119	466.6	227.3
