start_ms	end_ms	length_ms	x	y
1308032	1308237	205	491.6	366.7
1308249	1309344	1095	493.6	389.3
1309382	1309680	298	499.4	382.1
1309719	1309848	129	458.0	350.0
1309907	1310044	137	262.4	233.0
1310074	1310331	257	228.7	166.5
1310391	1310506	115	431.6	315.6
1310536	1310695	159	537.0	389.8
1310754	1310903	149	699.1	361.5
1310951	1311151	200	820.6	257.7
1311190	1311372	182	912.6	304.6
1311406	1311498	92	900.1	366.8
1311605	1311695	90	353.3	174.1
1311751	1311861	110	209.7	176.3
1311889	1312046	157	192.1	234.4
1312190	1312238	48	214.3	262.5
1312337	1312425	88	222.2	271.3
1312848	1313142	294	419.0	402.4
1313163	1313276	113	469.3	422.2
1313462	1313742	280	460.4	448.5
1313859	1313901	42	494.6	384.8
1313962	1314035	73	501.4	435.1
1314164	1314243	79	427.1	377.5
1314329	1314403	74	255.2	220.1
1314436	1314491	55	218.8	186.0
1314498	1314585	87	218.6	185.0
1314666	1314769	103	241.8	114.9
1314852	1315016	164	129.6	486.4
1315048	1315207	159	120.5	471.9
1315335	1315402	67	116.4	410.7
1315421	1315454	33	116.4	405.7
1315473	1315587	114	115.9	402.2
1315607	1315647	40	116.4	400.0
1315834	1315956	122	116.9	385.7
1316564	1316706	142	120.1	350.6
1316822	1316927	105	119.9	352.4
1317129	1317204	75	465.7	319.0
1317246	1317269	23	475.9	353.2
1317292	1317573	281	519.8	398.5
