start_ms	end_ms	length_ms	x	y
1520986	1521227	241	474.6	374.4
1521271	1521321	50	522.2	380.2
1521336	1522323	987	520.5	388.7
1522370	1522427	57	484.2	374.0
1522436	1522505	69	488.6	376.9
1522523	1522924	401	512.5	384.1
1522953	1523146	193	444.9	393.8
1523275	1523380	105	606.4	414.2
1523422	1523536	114	595.7	437.6
1523560	1523641	81	508.1	441.8
1523678	1523863	185	509.6	441.4
1523900	1524165	265	571.7	447.7
1524301	1524357	56	595.0	450.3
1524447	1524660	213	873.4	428.8
1524724	1524775	51	1072.7	362.9
1524846	1525202	356	542.6	404.8
1525258	1525469	211	344.9	398.9
1525531	1525677	146	497.7	429.2
1525745	1525885	140	520.9	436.0
1525945	1526119	174	595.8	448.5
1526422	1526609	187	332.7	187.0
1526686	1526872	186	484.5	431.8
1526974	1527147	173	551.7	444.1
1527216	1527490	274	1009.3	347.4
1527550	1527686	136	1138.1	307.2
1527697	1527823	126	1140.3	309.6
1527840	1527990	150	1141.1	308.2
1528090	1528143	53	433.7	306.6
1528234	1528403	169	198.9	288.7
1528474	1528584	110	144.3	508.6
1528848	1528963	115	145.9	657.1
1528998	1529184	186	104.4	680.2
1529303	1529337	34	87.4	684.2
1529478	1529509	31	86.8	680.1
1529623	1529703	80	87.9	677.5
1529709	1529846	137	89.0	678.3
1529914	1530046	132	103.7	666.4
1530066	1530203	137	76.8	637.0
1530227	1530266	39	94.5	616.1
1530306	1530329	23	96.4	615.1
1530391	1530530	139	94.7	615.4
1530644	1530680	36	96.7	616.6
1530703	1530887	184	80.1	610.8
1530919	1531016	97	86.2	611.7
1531032	1531176	144	86.1	611.4
1531231	1531535	304	104.2	604.5
1531614	1531765	151	465.6	410.8
1531800	1531824	24	529.5	412.5
