start_ms	end_ms	length_ms	x	y
4657949	4658275	326	493.0	397.9
4658493	4658580	87	533.2	388.8
4658594	4659209	615	508.7	398.7
4659450	4659561	111	525.0	386.3
4659575	4660000	425	516.0	397.8
4660049	4660209	160	828.1	493.0
4660265	4660504	239	537.8	331.7
4660560	4660717	157	848.6	505.8
4660783	4660902	119	423.5	343.2
4660962	4661161	199	887.2	666.1
4661179	4661305	126	852.8	689.6
4661649	4661681	32	161.4	643.5
4661744	4662077	333	821.9	651.0
4662253	4662617	364	530.6	371.1
4662770	4663072	302	533.3	364.6
4663259	4664008	749	510.8	445.9
4664273	4664855	582	539.7	377.1
4664906	4665075	169	318.0	405.3
4665137	4665212	75	98.1	534.2
4665238	4665515	277	126.9	656.0
4665540	4665823	283	194.6	658.5
4665929	4666049	120	188.4	302.1
4666074	4666532	458	168.1	239.2
4666580	4666752	172	511.1	335.2
