start_ms	end_ms	length_ms	x	y
8724341	8724625	284	528.0	372.5
8724637	8724868	231	516.8	370.9
8724910	8725049	139	604.9	352.3
8725080	8725200	120	517.9	367.1
8725242	8725497	255	686.3	211.2
8725537	8725741	204	847.4	173.3
8725800	8725989	189	520.4	376.8
8726198	8726368	170	536.9	373.3
8726384	8726648	264	514.2	370.9
8726680	8726816	136	588.2	346.5
8726844	8727149	305	514.6	374.4
8727189	8727322	133	602.2	386.1
8727350	8727605	255	521.3	368.7
8727644	8727780	136	597.7	358.6
8727818	8728065	247	516.9	368.4
8728100	8728273	173	569.3	369.3
8728297	8728427	130	519.3	369.8
8728483	8728670	187	501.2	203.1
8728716	8728951	235	521.5	368.8
8728968	8729204	236	514.9	376.4
8729229	8729466	237	489.1	358.0
8729500	8729680	180	531.2	363.0
8729691	8729916	225	514.1	381.5
8729955	8730198	243	533.0	337.4
8730223	8730387	164	570.1	283.4
8730417	8730656	239	508.0	369.2
8730675	8730978	303	494.8	392.6
8730998	8731256	258	514.4	385.2
8731274	8731471	197	520.8	379.5
8731498	8731718	220	512.4	385.6
8731750	8732067	317	529.0	387.1
8732100	8732290	190	406.4	417.0
8732315	8732530	215	375.6	456.8
8732576	8732776	200	648.4	207.6
8732813	8732997	184	774.6	164.7
8733039	8733189	150	1000.3	186.1
8733243	8733405	162	539.2	555.7
8733430	8733770	340	438.2	501.2
8733814	8733986	172	207.8	345.5
8734019	8734218	199	311.7	429.3
8734245	8734460	215	377.4	454.8
8734495	8734663	168	480.9	271.7
8734721	8734983	262	193.9	227.6
8735043	8735184	141	431.6	511.0
8735240	8735420	180	799.0	431.7
8735467	8735696	229	977.3	135.3
8735733	8735872	139	1024.5	233.7
8735916	8736141	225	758.4	148.8
8736196	8736415	219	427.8	92.8
8736449	8736640	191	372.3	127.8
8736698	8736928	230	423.6	486.6
8736972	8737097	125	251.9	653.4
8737133	8737237	104	185.1	710.8
8737285	8737404	119	191.6	382.8
8737455	8737633	178	161.6	706.1
8737652	8737831	179	143.8	707.7
8737886	8738043	157	225.9	404.5
8738080	8738215	135	141.5	541.2
8738242	8738430	188	119.2	606.6
8738455	8738651	196	109.9	667.2
8738675	8739017	342	98.2	705.5
8739035	8739802	767	97.6	693.9
8739861	8740041	180	467.9	395.9
8740064	8740449	385	482.4	384.7
