start_ms	end_ms	length_ms	x	y
4483043	4483183	140	517.6	357.3
4483236	4483412	176	510.5	341.1
4483439	4483535	96	512.7	342.1
4483855	4483893	38	522.1	377.7
4483916	4484068	152	527.6	369.0
4484239	4484298	59	517.7	394.1
4484420	4484551	131	530.1	404.7
4484997	4485296	299	536.6	390.6
4485370	4485498	128	531.4	379.8
4485794	4485846	52	539.6	396.6
4486782	4486808	26	168.7	437.4
4487185	4487508	323	888.2	442.8
4487526	4487572	46	903.6	453.9
4487593	4487824	231	899.6	447.3
4488126	4488176	50	1020.1	619.4
4488293	4488348	55	571.6	377.5
4488447	4488549	102	412.9	464.0
4488636	4488676	40	326.2	517.1
4488768	4488803	35	328.8	416.0
4489008	4489040	32	323.7	425.7
4489694	4489719	25	302.2	535.8
4489842	4489947	105	530.6	466.9
4491282	4491354	72	522.2	444.7
4493072	4493168	96	470.7	436.2
4493852	4493902	50	779.4	446.1
