start_ms	end_ms	length_ms	x	y
4166312	4166888	576	565.2	391.0
4166909	4167015	106	532.4	395.3
4167774	4167877	103	560.0	348.5
4167949	4168164	215	519.0	372.5
4168172	4169420	1248	516.7	400.1
4169471	4169724	253	153.3	444.7
4169784	4171333	1549	687.3	420.3
4171399	4171732	333	175.9	438.5
4171755	4171902	147	99.5	460.0
4172173	4172272	99	299.1	401.4
4172335	4172556	221	712.3	388.3
4172604	4173717	1113	868.4	365.4
4173788	4174545	757	371.7	405.5
4174599	4174736	137	130.8	444.0
4174768	4175009	241	178.1	460.3
4175041	4175301	260	146.5	470.7
4175328	4175831	503	129.6	461.0
4175897	4176068	171	514.0	420.6
4176092	4176318	226	470.8	414.5
