start_ms	end_ms	length_ms	x	y
4265023	4265562	539	551.2	396.6
4265587	4265787	200	514.7	400.5
4267426	4267472	46	523.7	217.6
4267540	4267741	201	503.3	364.5
4267766	4268042	276	555.3	388.9
4268057	4268571	514	548.4	395.6
4268589	4269784	1195	537.6	403.8
4269791	4269833	42	540.5	417.4
4270050	4270327	277	559.2	406.1
4270370	4270588	218	594.0	532.5
4270594	4270755	161	617.1	551.1
4270805	4270949	144	535.8	537.5
4271027	4271059	32	540.8	560.2
4271419	4271448	29	684.5	443.4
4271533	4271771	238	502.5	455.3
4271810	4272249	439	489.9	425.4
4272298	4275254	2956	667.7	420.4
4275317	4276048	731	202.7	457.9
4276080	4276167	87	262.0	468.6
4276201	4276406	205	199.8	468.4
4276704	4276748	44	144.8	350.1
4276770	4276822	52	144.9	371.8
4276861	4277459	598	142.4	340.6
4277517	4277741	224	571.3	385.2
