start_ms	end_ms	length_ms	x	y
7762579	7763048	469	481.8	354.6
7763071	7763321	250	505.9	377.9
7763520	7763693	173	493.6	418.5
7763711	7764067	356	502.2	398.5
7764291	7764483	192	299.1	387.3
7764517	7764725	208	485.9	387.1
7764750	7765299	549	509.4	369.4
7765345	7765554	209	281.2	330.8
7765594	7766138	544	491.0	376.0
7766184	7766417	233	208.2	291.9
7766438	7766671	233	161.5	257.0
7766718	7766981	263	409.3	269.0
7767013	7767194	181	474.5	395.7
7767219	7767314	95	557.1	413.0
7767473	7767737	264	737.1	414.8
7767763	7767952	189	784.8	423.9
7767971	7768231	260	808.0	450.8
7768289	7768480	191	196.9	495.0
7768504	7768676	172	140.7	506.1
7768701	7769001	300	137.9	581.6
7769026	7769357	331	183.5	602.5
7769394	7769549	155	404.1	626.2
7769584	7769918	334	543.4	601.1
7769968	7770220	252	183.4	604.5
7770242	7770582	340	113.9	597.0
7770610	7770952	342	256.2	609.5
7770990	7771083	93	115.5	535.6
7771271	7771521	250	158.1	506.2
7771562	7771766	204	98.5	247.9
7771794	7772000	206	201.6	211.7
7772264	7772418	154	252.4	257.5
7772449	7772734	285	110.4	221.6
7772761	7773060	299	38.9	197.5
7773081	7773505	424	65.3	203.6
7773514	7774034	520	51.9	206.2
