start_ms	end_ms	length_ms	x	y
799113	799232	119	527.4	251.4
799274	799366	92	548.7	402.8
799387	799622	235	521.3	377.0
799643	799689	46	528.8	387.1
799866	800055	189	527.5	303.2
800068	800408	340	509.8	392.1
800428	801282	854	522.8	415.9
801299	801606	307	533.1	415.1
801645	801819	174	773.6	395.3
801839	801939	100	826.4	406.9
802084	802222	138	743.0	108.7
802257	802398	141	653.8	32.4
802421	802561	140	592.0	38.3
802759	802945	186	674.5	91.5
802966	803129	163	721.0	75.9
803140	803406	266	738.9	83.5
803442	803741	299	608.7	25.0
803797	804060	263	960.9	247.7
804077	804232	155	987.1	251.9
804271	804590	319	816.5	350.1
804616	804809	193	755.1	259.1
804844	805031	187	571.6	224.6
805314	805796	482	582.5	594.9
805826	805988	162	500.3	547.7
806011	806250	239	443.6	556.9
806305	806498	193	81.6	293.7
806518	806694	176	48.2	259.8
806727	806834	107	186.4	329.5
806894	806982	88	176.3	785.4
807007	807239	232	135.8	670.2
807258	807552	294	119.2	640.9
807580	807734	154	202.5	668.7
807748	808114	366	178.7	667.6
