start_ms	end_ms	length_ms	x	y
9892400	9892711	311	547.8	359.9
9892724	9892812	88	523.2	361.1
9893453	9893658	205	528.8	367.7
9893827	9894339	512	533.6	363.9
9894543	9896160	1617	530.8	366.4
9896183	9896363	180	577.1	392.8
9896413	9896867	454	54.6	433.0
9897035	9897144	109	456.9	274.7
9897181	9897573	392	484.2	127.5
9897613	9897856	243	530.1	381.0
9897882	9898211	329	599.6	397.7
9898253	9898463	210	345.2	348.5
9898603	9898836	233	358.9	232.0
9898853	9899062	209	332.3	236.7
9899092	9899390	298	443.0	309.5
9899432	9899657	225	528.8	621.8
9899708	9899930	222	36.3	452.4
9899941	9900222	281	57.0	449.7
9900270	9900486	216	586.1	380.0
9900699	9900927	228	523.4	591.4
9900980	9901330	350	260.5	241.4
9901357	9901548	191	148.9	263.9
9901716	9901868	152	104.7	368.6
9901885	9902087	202	87.9	412.9
9902106	9902280	174	99.3	452.3
9902298	9902469	171	79.3	456.8
9902489	9902826	337	51.8	450.5
9903010	9903303	293	85.6	441.3
9903354	9903486	132	490.0	393.0
9903502	9903654	152	502.7	349.7
9903827	9903928	101	501.9	355.6
